Sanidad,sub,w.length,prom
HLB-,39,552.414,7.871666667
HLB-,39,552.885,7.853333333
HLB-,39,553.356,7.835
HLB-,39,553.827,7.82
HLB-,39,554.298,7.8
HLB-,39,554.769,7.78
HLB-,39,555.24,7.761666667
HLB-,39,555.711,7.73
HLB-,39,556.183,7.701666667
HLB-,39,556.654,7.675
HLB-,39,557.125,7.645
HLB-,39,557.597,7.616666667
HLB-,39,558.068,7.585
HLB-,39,558.54,7.55
HLB-,39,559.011,7.513333333
HLB-,39,559.483,7.48
HLB-,39,559.954,7.445
HLB-,39,560.426,7.405
HLB-,39,560.897,7.356666667
HLB-,40,540.18,8.73625
HLB-,40,540.65,8.76375
HLB-,40,541.12,8.79
HLB-,40,541.59,8.815
HLB-,40,542.06,8.83875
HLB-,40,542.531,8.86125
HLB-,40,543.001,8.88125
HLB-,40,543.471,8.90125
HLB-,40,543.941,8.92375
HLB-,40,544.412,8.94125
HLB-,40,544.882,8.9575
HLB-,40,545.353,8.97375
HLB-,40,545.823,8.98875
HLB-,40,546.294,8.99875
HLB-,40,546.764,9.01125
HLB-,40,547.235,9.02125
HLB-,40,547.705,9.03125
HLB-,40,548.176,9.03875
HLB-,40,548.647,9.04125
HLB-,40,549.118,9.04625
HLB-,40,549.588,9.04625
HLB-,40,550.059,9.045
HLB-,40,550.53,9.04125
HLB-,40,551.001,9.0375
HLB-,40,551.472,9.02875
HLB-,40,551.943,9.0175
HLB-,40,552.414,9.00625
HLB-,40,552.885,8.995
HLB-,40,553.356,8.98125
HLB-,40,553.827,8.96125
HLB-,40,554.298,8.94125
HLB-,40,554.769,8.92
HLB-,40,555.24,8.89625
HLB-,40,555.711,8.8675
HLB-,40,556.183,8.84125
HLB-,40,556.654,8.8125
HLB-,40,557.125,8.77875
HLB-,40,557.597,8.74625
HLB-,40,558.068,8.71
HLB-,40,558.54,8.67125
HLB-,40,559.011,8.6325
HLB-,40,559.483,8.59125
HLB-,40,559.954,8.55125
HLB-,40,560.426,8.505
HLB-,40,560.897,8.45625
HLB-,41,540.18,9.978333333
HLB-,41,540.65,10.00666667
HLB-,41,541.12,10.03
HLB-,41,541.59,10.06333333
HLB-,41,542.06,10.08833333
HLB-,41,542.531,10.11
HLB-,41,543.001,10.13166667
HLB-,41,543.471,10.14833333
HLB-,41,543.941,10.17
HLB-,41,544.412,10.18666667
HLB-,41,544.882,10.205
HLB-,41,545.353,10.21833333
HLB-,41,545.823,10.23333333
HLB-,41,546.294,10.24666667
HLB-,41,546.764,10.25333333
HLB-,41,547.235,10.26666667
HLB-,41,547.705,10.27333333
HLB-,41,548.176,10.27833333
HLB-,41,548.647,10.28
HLB-,41,549.118,10.28
HLB-,41,549.588,10.275
HLB-,41,550.059,10.27
HLB-,41,550.53,10.26333333
HLB-,41,551.001,10.25833333
HLB-,41,551.472,10.24833333
HLB-,41,551.943,10.23333333
HLB-,41,552.414,10.21666667
HLB-,41,552.885,10.2
HLB-,41,553.356,10.17833333
HLB-,41,553.827,10.15666667
HLB-,41,554.298,10.13333333
HLB-,41,554.769,10.105
HLB-,41,555.24,10.07833333
HLB-,41,555.711,10.04333333
HLB-,41,556.183,10.01
HLB-,41,556.654,9.976666667
HLB-,41,557.125,9.938333333
HLB-,41,557.597,9.898333333
HLB-,41,558.068,9.86
HLB-,41,558.54,9.815
HLB-,41,559.011,9.77
HLB-,41,559.483,9.725
HLB-,41,559.954,9.675
HLB-,41,560.426,9.625
HLB-,41,560.897,9.563333333
HLB-,42,540.18,7.1575
HLB-,42,540.65,7.1725
HLB-,42,541.12,7.18625
HLB-,42,541.59,7.21
HLB-,42,542.06,7.22625
HLB-,42,542.531,7.24
HLB-,42,543.001,7.2525
HLB-,42,543.471,7.2575
HLB-,42,543.941,7.2725
HLB-,42,544.412,7.2825
HLB-,42,544.882,7.29375
HLB-,42,545.353,7.30125
HLB-,42,545.823,7.30875
HLB-,42,546.294,7.31625
HLB-,42,546.764,7.32
HLB-,42,547.235,7.3275
HLB-,42,547.705,7.335
HLB-,42,548.176,7.335
HLB-,42,548.647,7.33625
HLB-,42,549.118,7.33125
HLB-,42,549.588,7.325
HLB-,42,550.059,7.31875
HLB-,42,550.53,7.31625
HLB-,42,551.001,7.31625
HLB-,42,551.472,7.30375
HLB-,42,551.943,7.29375
HLB-,42,552.414,7.28
HLB-,42,552.885,7.265
HLB-,42,553.356,7.24875
HLB-,42,553.827,7.23
HLB-,42,554.298,7.21125
HLB-,42,554.769,7.19125
HLB-,42,555.24,7.17375
HLB-,42,555.711,7.145
HLB-,42,556.183,7.1175
HLB-,42,556.654,7.09375
HLB-,42,557.125,7.065
HLB-,42,557.597,7.03875
HLB-,42,558.068,7.01125
HLB-,42,558.54,6.97625
HLB-,42,559.011,6.945
HLB-,42,559.483,6.9125
HLB-,42,559.954,6.88375
HLB-,42,560.426,6.84625
HLB-,42,560.897,6.80375
HLB-,43,540.18,9.79
HLB-,43,540.65,9.81875
HLB-,43,541.12,9.8475
HLB-,43,541.59,9.87375
HLB-,43,542.06,9.90125
HLB-,43,542.531,9.92375
HLB-,43,543.001,9.9475
HLB-,43,543.471,9.96875
HLB-,43,543.941,9.99
HLB-,43,544.412,10.01375
HLB-,43,544.882,10.03
HLB-,43,545.353,10.04625
HLB-,43,545.823,10.065
HLB-,43,546.294,10.0775
HLB-,43,546.764,10.09375
HLB-,43,547.235,10.10375
HLB-,43,547.705,10.1125
HLB-,43,548.176,10.12375
HLB-,43,548.647,10.125
HLB-,43,549.118,10.13125
HLB-,43,549.588,10.135
HLB-,43,550.059,10.13375
HLB-,43,550.53,10.13125
HLB-,43,551.001,10.13
HLB-,43,551.472,10.12125
HLB-,43,551.943,10.11125
HLB-,43,552.414,10.1025
HLB-,43,552.885,10.08875
HLB-,43,553.356,10.07375
HLB-,43,553.827,10.05625
HLB-,43,554.298,10.03875
HLB-,43,554.769,10.01625
HLB-,43,555.24,9.9925
HLB-,43,555.711,9.96375
HLB-,43,556.183,9.94
HLB-,43,556.654,9.90875
HLB-,43,557.125,9.8775
HLB-,43,557.597,9.84375
HLB-,43,558.068,9.80875
HLB-,43,558.54,9.76875
HLB-,43,559.011,9.73
HLB-,43,559.483,9.6875
HLB-,43,559.954,9.64375
HLB-,43,560.426,9.59875
HLB-,43,560.897,9.55
HLB-,44,540.18,12.77428571
HLB-,44,540.65,12.80857143
HLB-,44,541.12,12.84285714
HLB-,44,541.59,12.87571429
HLB-,44,542.06,12.90857143
HLB-,44,542.531,12.93428571
HLB-,44,543.001,12.95714286
HLB-,44,543.471,12.98
HLB-,44,543.941,13.00428571
HLB-,44,544.412,13.02571429
HLB-,44,544.882,13.04857143
HLB-,44,545.353,13.06571429
HLB-,44,545.823,13.08142857
HLB-,44,546.294,13.09571429
HLB-,44,546.764,13.10857143
HLB-,44,547.235,13.12142857
HLB-,44,547.705,13.13
HLB-,44,548.176,13.13571429
HLB-,44,548.647,13.13857143
HLB-,44,549.118,13.13714286
HLB-,44,549.588,13.13285714
HLB-,44,550.059,13.12857143
HLB-,44,550.53,13.12285714
HLB-,44,551.001,13.11428571
HLB-,44,551.472,13.10142857
HLB-,44,551.943,13.08714286
HLB-,44,552.414,13.06714286
HLB-,44,552.885,13.05
HLB-,44,553.356,13.02285714
HLB-,44,553.827,13
HLB-,44,554.298,12.96857143
HLB-,44,554.769,12.94
HLB-,44,555.24,12.90857143
HLB-,44,555.711,12.86714286
HLB-,44,556.183,12.82857143
HLB-,44,556.654,12.79142857
HLB-,44,557.125,12.74428571
HLB-,44,557.597,12.70142857
HLB-,44,558.068,12.65142857
HLB-,44,558.54,12.6
HLB-,44,559.011,12.54857143
HLB-,44,559.483,12.49142857
HLB-,44,559.954,12.43714286
HLB-,44,560.426,12.37428571
HLB-,44,560.897,12.30571429
HLB-,45,540.18,8.18375
HLB-,45,540.65,8.2
HLB-,45,541.12,8.22
HLB-,45,541.59,8.25
HLB-,45,542.06,8.26875
HLB-,45,542.531,8.28625
HLB-,45,543.001,8.30125
HLB-,45,543.471,8.30875
HLB-,45,543.941,8.32625
HLB-,45,544.412,8.34125
HLB-,45,544.882,8.35375
HLB-,45,545.353,8.36375
HLB-,45,545.823,8.37375
HLB-,45,546.294,8.3825
HLB-,45,546.764,8.38875
HLB-,45,547.235,8.3975
HLB-,45,547.705,8.40625
HLB-,45,548.176,8.40625
HLB-,45,548.647,8.41
HLB-,45,549.118,8.40375
HLB-,45,549.588,8.4
HLB-,45,550.059,8.39375
HLB-,45,550.53,8.3925
HLB-,45,551.001,8.3875
HLB-,45,551.472,8.37625
HLB-,45,551.943,8.36375
HLB-,45,552.414,8.3475
HLB-,45,552.885,8.33
HLB-,45,553.356,8.31
HLB-,45,553.827,8.29375
HLB-,45,554.298,8.2725
HLB-,45,554.769,8.24625
HLB-,45,555.24,8.22625
HLB-,45,555.711,8.1925
HLB-,45,556.183,8.165
HLB-,45,556.654,8.13625
HLB-,45,557.125,8.105
HLB-,45,557.597,8.0725
HLB-,45,558.068,8.04125
HLB-,45,558.54,8.00375
HLB-,45,559.011,7.965
HLB-,45,559.483,7.93
HLB-,45,559.954,7.8925
HLB-,45,560.426,7.85
HLB-,45,560.897,7.7975
HLB-,46,540.18,9.59125
HLB-,46,540.65,9.6225
HLB-,46,541.12,9.65375
HLB-,46,541.59,9.68125
HLB-,46,542.06,9.71125
HLB-,46,542.531,9.73875
HLB-,46,543.001,9.76375
HLB-,46,543.471,9.78625
HLB-,46,543.941,9.81125
HLB-,46,544.412,9.835
HLB-,46,544.882,9.85625
HLB-,46,545.353,9.87625
HLB-,46,545.823,9.89125
HLB-,46,546.294,9.91125
HLB-,46,546.764,9.925
HLB-,46,547.235,9.93875
HLB-,46,547.705,9.95125
HLB-,46,548.176,9.9625
HLB-,46,548.647,9.9675
HLB-,46,549.118,9.97625
HLB-,46,549.588,9.98
HLB-,46,550.059,9.98
HLB-,46,550.53,9.98
HLB-,46,551.001,9.98
HLB-,46,551.472,9.97375
HLB-,46,551.943,9.96375
HLB-,46,552.414,9.9525
HLB-,46,552.885,9.9425
HLB-,46,553.356,9.92875
HLB-,46,553.827,9.91375
HLB-,46,554.298,9.8925
HLB-,46,554.769,9.87375
HLB-,46,555.24,9.85125
HLB-,46,555.711,9.825
HLB-,46,556.183,9.7975
HLB-,46,556.654,9.76875
HLB-,46,557.125,9.735
HLB-,46,557.597,9.7025
HLB-,46,558.068,9.66625
HLB-,46,558.54,9.6275
HLB-,46,559.011,9.5875
HLB-,46,559.483,9.5475
HLB-,46,559.954,9.50125
HLB-,46,560.426,9.4575
HLB-,46,560.897,9.40625
HLB-,47,540.18,11.58571429
HLB-,47,540.65,11.61142857
HLB-,47,541.12,11.64428571
HLB-,47,541.59,11.67571429
HLB-,47,542.06,11.70285714
HLB-,47,542.531,11.72857143
HLB-,47,543.001,11.75142857
HLB-,47,543.471,11.77
HLB-,47,543.941,11.79285714
HLB-,47,544.412,11.81571429
HLB-,47,544.882,11.83714286
HLB-,47,545.353,11.85
HLB-,47,545.823,11.87
HLB-,47,546.294,11.88571429
HLB-,47,546.764,11.89857143
HLB-,47,547.235,11.91142857
HLB-,47,547.705,11.92285714
HLB-,47,548.176,11.93285714
HLB-,47,548.647,11.93714286
HLB-,47,549.118,11.93714286
HLB-,47,549.588,11.94
HLB-,47,550.059,11.93714286
HLB-,47,550.53,11.93714286
HLB-,47,551.001,11.93428571
HLB-,47,551.472,11.92857143
HLB-,47,551.943,11.91714286
HLB-,47,552.414,11.90571429
HLB-,47,552.885,11.89285714
HLB-,47,553.356,11.87428571
HLB-,47,553.827,11.85857143
HLB-,47,554.298,11.83714286
HLB-,47,554.769,11.81571429
HLB-,47,555.24,11.79285714
HLB-,47,555.711,11.76142857
HLB-,47,556.183,11.73142857
HLB-,47,556.654,11.70428571
HLB-,47,557.125,11.66857143
HLB-,47,557.597,11.63571429
HLB-,47,558.068,11.59714286
HLB-,47,558.54,11.55857143
HLB-,47,559.011,11.51714286
HLB-,47,559.483,11.47571429
HLB-,47,559.954,11.43142857
HLB-,47,560.426,11.38428571
HLB-,47,560.897,11.33142857
HLB-,48,540.18,8.73125
HLB-,48,540.65,8.75125
HLB-,48,541.12,8.775
HLB-,48,541.59,8.805
HLB-,48,542.06,8.82875
HLB-,48,542.531,8.84875
HLB-,48,543.001,8.8675
HLB-,48,543.471,8.8775
HLB-,48,543.941,8.89875
HLB-,48,544.412,8.91625
HLB-,48,544.882,8.9325
HLB-,48,545.353,8.94375
HLB-,48,545.823,8.96
HLB-,48,546.294,8.97125
HLB-,48,546.764,8.97875
HLB-,48,547.235,8.995
HLB-,48,547.705,9.005
HLB-,48,548.176,9.0075
HLB-,48,548.647,9.0125
HLB-,48,549.118,9.01
HLB-,48,549.588,9.01
HLB-,48,550.059,9.005
HLB-,48,550.53,9.005
HLB-,48,551.001,9.00375
HLB-,48,551.472,8.995
HLB-,48,551.943,8.985
HLB-,48,552.414,8.96875
HLB-,48,552.885,8.955
HLB-,48,553.356,8.93875
HLB-,48,553.827,8.92
HLB-,48,554.298,8.89875
HLB-,48,554.769,8.8775
HLB-,48,555.24,8.8575
HLB-,48,555.711,8.82375
HLB-,48,556.183,8.79875
HLB-,48,556.654,8.77
HLB-,48,557.125,8.73875
HLB-,48,557.597,8.70875
HLB-,48,558.068,8.67625
HLB-,48,558.54,8.63875
HLB-,48,559.011,8.6025
HLB-,48,559.483,8.56625
HLB-,48,559.954,8.52875
HLB-,48,560.426,8.4875
HLB-,48,560.897,8.43375
HLB-,49,540.18,9.74125
HLB-,49,540.65,9.775
HLB-,49,541.12,9.80375
HLB-,49,541.59,9.8325
HLB-,49,542.06,9.86
HLB-,49,542.531,9.88625
HLB-,49,543.001,9.91125
HLB-,49,543.471,9.9325
HLB-,49,543.941,9.9575
HLB-,49,544.412,9.97875
HLB-,49,544.882,10.00125
HLB-,49,545.353,10.01875
HLB-,49,545.823,10.035
HLB-,49,546.294,10.05125
HLB-,49,546.764,10.0675
HLB-,49,547.235,10.08
HLB-,49,547.705,10.09375
HLB-,49,548.176,10.105
HLB-,49,548.647,10.10875
HLB-,49,549.118,10.11375
HLB-,49,549.588,10.1175
HLB-,49,550.059,10.1175
HLB-,49,550.53,10.11875
HLB-,49,551.001,10.115
HLB-,49,551.472,10.11
HLB-,49,551.943,10.1025
HLB-,49,552.414,10.09
HLB-,49,552.885,10.07875
HLB-,49,553.356,10.065
HLB-,49,553.827,10.0475
HLB-,49,554.298,10.03
HLB-,49,554.769,10.01
HLB-,49,555.24,9.98625
HLB-,49,555.711,9.96125
HLB-,49,556.183,9.9325
HLB-,49,556.654,9.905
HLB-,49,557.125,9.87375
HLB-,49,557.597,9.8375
HLB-,49,558.068,9.80125
HLB-,49,558.54,9.76625
HLB-,49,559.011,9.7275
HLB-,49,559.483,9.68625
HLB-,49,559.954,9.6425
HLB-,49,560.426,9.595
HLB-,49,560.897,9.5475
HLB-,50,540.18,9.82125
HLB-,50,540.65,9.84375
HLB-,50,541.12,9.86875
HLB-,50,541.59,9.89625
HLB-,50,542.06,9.92125
HLB-,50,542.531,9.93875
HLB-,50,543.001,9.96
HLB-,50,543.471,9.97375
HLB-,50,543.941,9.995
HLB-,50,544.412,10.0125
HLB-,50,544.882,10.03
HLB-,50,545.353,10.04
HLB-,50,545.823,10.055
HLB-,50,546.294,10.06625
HLB-,50,546.764,10.0775
HLB-,50,547.235,10.0875
HLB-,50,547.705,10.09625
HLB-,50,548.176,10.1
HLB-,50,548.647,10.105
HLB-,50,549.118,10.1025
HLB-,50,549.588,10.1025
HLB-,50,550.059,10.09625
HLB-,50,550.53,10.095
HLB-,50,551.001,10.095
HLB-,50,551.472,10.085
HLB-,50,551.943,10.0725
HLB-,50,552.414,10.05875
HLB-,50,552.885,10.0475
HLB-,50,553.356,10.0275
HLB-,50,553.827,10.01
HLB-,50,554.298,9.98875
HLB-,50,554.769,9.96875
HLB-,50,555.24,9.9475
HLB-,50,555.711,9.9175
HLB-,50,556.183,9.89
HLB-,50,556.654,9.86
HLB-,50,557.125,9.82875
HLB-,50,557.597,9.795
HLB-,50,558.068,9.76125
HLB-,50,558.54,9.72375
HLB-,50,559.011,9.6875
HLB-,50,559.483,9.6475
HLB-,50,559.954,9.60875
HLB-,50,560.426,9.56375
HLB-,50,560.897,9.5125
HLB-,51,540.18,8.49
HLB-,51,540.65,8.50625
HLB-,51,541.12,8.525
HLB-,51,541.59,8.55125
HLB-,51,542.06,8.57375
HLB-,51,542.531,8.58875
HLB-,51,543.001,8.605
HLB-,51,543.471,8.6125
HLB-,51,543.941,8.62875
HLB-,51,544.412,8.6425
HLB-,51,544.882,8.655
HLB-,51,545.353,8.665
HLB-,51,545.823,8.675
HLB-,51,546.294,8.68125
HLB-,51,546.764,8.6875
HLB-,51,547.235,8.6975
HLB-,51,547.705,8.705
HLB-,51,548.176,8.705
HLB-,51,548.647,8.705
HLB-,51,549.118,8.7025
HLB-,51,549.588,8.695
HLB-,51,550.059,8.6875
HLB-,51,550.53,8.685
HLB-,51,551.001,8.68125
HLB-,51,551.472,8.67125
HLB-,51,551.943,8.6575
HLB-,51,552.414,8.64125
HLB-,51,552.885,8.62125
HLB-,51,553.356,8.60125
HLB-,51,553.827,8.5825
HLB-,51,554.298,8.56
HLB-,51,554.769,8.53625
HLB-,51,555.24,8.51375
HLB-,51,555.711,8.48
HLB-,51,556.183,8.45
HLB-,51,556.654,8.42125
HLB-,51,557.125,8.38875
HLB-,51,557.597,8.35875
HLB-,51,558.068,8.32375
HLB-,51,558.54,8.28375
HLB-,51,559.011,8.24625
HLB-,51,559.483,8.21
HLB-,51,559.954,8.17
HLB-,51,560.426,8.13
HLB-,51,560.897,8.07375
HLB-,52,540.18,8.74875
HLB-,52,540.65,8.77625
HLB-,52,541.12,8.80375
HLB-,52,541.59,8.8275
HLB-,52,542.06,8.85
HLB-,52,542.531,8.87375
HLB-,52,543.001,8.89375
HLB-,52,543.471,8.91125
HLB-,52,543.941,8.93
HLB-,52,544.412,8.9475
HLB-,52,544.882,8.965
HLB-,52,545.353,8.9825
HLB-,52,545.823,8.99625
HLB-,52,546.294,9.00875
HLB-,52,546.764,9.01875
HLB-,52,547.235,9.03
HLB-,52,547.705,9.035
HLB-,52,548.176,9.04375
HLB-,52,548.647,9.0475
HLB-,52,549.118,9.05
HLB-,52,549.588,9.05125
HLB-,52,550.059,9.05
HLB-,52,550.53,9.04625
HLB-,52,551.001,9.04125
HLB-,52,551.472,9.035
HLB-,52,551.943,9.025
HLB-,52,552.414,9.01125
HLB-,52,552.885,8.9975
HLB-,52,553.356,8.98125
HLB-,52,553.827,8.965
HLB-,52,554.298,8.945
HLB-,52,554.769,8.9225
HLB-,52,555.24,8.8975
HLB-,52,555.711,8.87375
HLB-,52,556.183,8.845
HLB-,52,556.654,8.8175
HLB-,52,557.125,8.785
HLB-,52,557.597,8.75
HLB-,52,558.068,8.71375
HLB-,52,558.54,8.6775
HLB-,52,559.011,8.63875
HLB-,52,559.483,8.59875
HLB-,52,559.954,8.5575
HLB-,52,560.426,8.5125
HLB-,52,560.897,8.46375
HLB-,53,540.18,9.32625
HLB-,53,540.65,9.35
HLB-,53,541.12,9.3775
HLB-,53,541.59,9.4075
HLB-,53,542.06,9.43125
HLB-,53,542.531,9.45625
HLB-,53,543.001,9.47375
HLB-,53,543.471,9.49
HLB-,53,543.941,9.51125
HLB-,53,544.412,9.52625
HLB-,53,544.882,9.54375
HLB-,53,545.353,9.56
HLB-,53,545.823,9.5725
HLB-,53,546.294,9.585
HLB-,53,546.764,9.595
HLB-,53,547.235,9.605
HLB-,53,547.705,9.615
HLB-,53,548.176,9.62
HLB-,53,548.647,9.6225
HLB-,53,549.118,9.62
HLB-,53,549.588,9.61875
HLB-,53,550.059,9.6125
HLB-,53,550.53,9.6125
HLB-,53,551.001,9.605
HLB-,53,551.472,9.59625
HLB-,53,551.943,9.58375
HLB-,53,552.414,9.5675
HLB-,53,552.885,9.55125
HLB-,53,553.356,9.53375
HLB-,53,553.827,9.51125
HLB-,53,554.298,9.48875
HLB-,53,554.769,9.465
HLB-,53,555.24,9.44125
HLB-,53,555.711,9.4075
HLB-,53,556.183,9.3775
HLB-,53,556.654,9.345
HLB-,53,557.125,9.30875
HLB-,53,557.597,9.2725
HLB-,53,558.068,9.235
HLB-,53,558.54,9.19375
HLB-,53,559.011,9.15
HLB-,53,559.483,9.10625
HLB-,53,559.954,9.06
HLB-,53,560.426,9.01375
HLB-,53,560.897,8.95875
HLB-,54,540.18,8.422857143
HLB-,54,540.65,8.435714286
HLB-,54,541.12,8.454285714
HLB-,54,541.59,8.48
HLB-,54,542.06,8.5
HLB-,54,542.531,8.512857143
HLB-,54,543.001,8.527142857
HLB-,54,543.471,8.531428571
HLB-,54,543.941,8.548571429
HLB-,54,544.412,8.561428571
HLB-,54,544.882,8.571428571
HLB-,54,545.353,8.58
HLB-,54,545.823,8.588571429
HLB-,54,546.294,8.595714286
HLB-,54,546.764,8.602857143
HLB-,54,547.235,8.607142857
HLB-,54,547.705,8.617142857
HLB-,54,548.176,8.617142857
HLB-,54,548.647,8.62
HLB-,54,549.118,8.612857143
HLB-,54,549.588,8.61
HLB-,54,550.059,8.602857143
HLB-,54,550.53,8.6
HLB-,54,551.001,8.597142857
HLB-,54,551.472,8.585714286
HLB-,54,551.943,8.574285714
HLB-,54,552.414,8.558571429
HLB-,54,552.885,8.544285714
HLB-,54,553.356,8.525714286
HLB-,54,553.827,8.507142857
HLB-,54,554.298,8.487142857
HLB-,54,554.769,8.465714286
HLB-,54,555.24,8.445714286
HLB-,54,555.711,8.417142857
HLB-,54,556.183,8.387142857
HLB-,54,556.654,8.362857143
HLB-,54,557.125,8.335714286
HLB-,54,557.597,8.305714286
HLB-,54,558.068,8.277142857
HLB-,54,558.54,8.242857143
HLB-,54,559.011,8.208571429
HLB-,54,559.483,8.172857143
HLB-,54,559.954,8.141428571
HLB-,54,560.426,8.102857143
HLB-,54,560.897,8.052857143
